Date,CS,UBS,Unicredit,BancoSantander,BNP,Intesa,SocGen,BBVA
5/18/2011,90.664,89.967,149.64,212.266,102.599,136.42,126.096,226.276
5/19/2011,88.457,88.104,150.744,216.527,101.734,135.455,124.634,232.124
5/20/2011,91.107,90.311,155.731,221.769,104.925,138.997,128.704,234.98
5/23/2011,96.007,94.332,164.183,233.283,110.147,144.005,135.901,246.711
5/24/2011,96.284,94.827,165.084,231.577,110.362,148.796,135.358,246.354
5/25/2011,95.618,95.284,165.844,226.12,111.817,148.531,135.934,239.061
5/26/2011,99.979,99.446,166.489,228.634,111.641,148.831,136.674,237.98
5/27/2011,101.448,100.781,168.277,229.063,112.313,150.484,138.041,240.354
5/30/2011,101.472,101.474,169.145,230.393,113.348,152.331,140.168,241.727
5/31/2011,101.141,100.612,166.861,229.882,112.499,149.435,138.063,242.029
6/1/2011,100.67,100.085,167.031,228.946,110.512,149.396,136.343,240.119
6/2/2011,102.551,102.095,170.221,234.584,111.687,154.863,138.912,246.446
6/3/2011,101.451,101.009,173.421,229.898,112.183,157.081,137.555,242.044
6/6/2011,100.706,99.363,173.134,228.377,112.423,157.257,138.826,240.381
6/7/2011,100.136,98.958,173.143,224.112,109.431,154.949,131.834,239.34
6/8/2011,102.105,101.389,184.01,232.954,113.243,160.899,140.122,246.373
6/9/2011,102.819,103.086,187.681,238.266,117.443,163.375,141.447,256.051
6/10/2011,103.13,103.446,200.507,242.694,119.663,173.967,146.38,262.825
6/13/2011,103.983,104.525,211.625,246.792,122.472,178.497,151.282,264.321
6/14/2011,101.044,104.691,193.135,237.238,117.557,161.773,146.462,249.457
6/15/2011,105.122,106.498,200.122,243.746,125.068,172.306,152.118,257.165
6/16/2011,104.515,105.782,204.428,250.918,125.168,174.551,157.678,259.577
6/17/2011,101.975,104.121,200.348,242.133,123.069,165.856,152.537,252.473
6/20/2011,106.01,106.83,202.174,245.753,122.452,171.298,152.97,255.869
6/21/2011,103.635,104.628,185.83,235.716,115.057,164.676,145.007,246.76
6/22/2011,104.332,105.376,191.963,238.869,117.972,167.743,148.702,248.018
6/23/2011,108.016,108.407,206.677,256.258,126.287,175.895,156.334,262.963
6/24/2011,109.414,110.968,234.697,259.224,128.568,188.669,156.966,272.976
6/27/2011,109.49,109.032,237.866,264.317,129.431,193.962,157.89,280.854
6/28/2011,106.409,107.383,228.269,258.775,124.61,182.981,153.201,267.91
6/29/2011,104.699,105.663,218.026,244.466,118.57,175.159,142.55,259.657
6/30/2011,101.234,101.129,206.489,229.515,115.449,160.939,134.241,240.608
7/1/2011,99.817,100.809,206.688,226.749,112.983,164.064,132.013,241.506
7/4/2011,100.319,101.094,211.724,226.047,112.871,169.204,131.979,241.681
7/5/2011,101.762,102.104,216.736,234.594,116.782,175.89,135.432,252.612
7/6/2011,104.958,104.654,231.936,248.977,124.359,192.799,144.996,265.882
7/7/2011,103.036,103.326,228.027,246.094,121.403,187.527,141.905,261.471
7/8/2011,104.904,103.916,248.802,253.935,128.455,201.336,144.889,269.299
7/11/2011,108.231,108.825,281.293,279.61,145.057,232.692,166.873,294.623
7/12/2011,106.594,108.836,292.133,262.92,142.538,227.584,167.403,282.631
7/13/2011,105.985,108.485,307.464,256.969,142.911,229.688,165.977,275.443
7/14/2011,105.437,106.961,301.679,261.325,137.322,229.824,163.304,280.152
7/15/2011,108.936,111.825,338.516,292.365,148.837,251.194,178.786,300.185
7/18/2011,110.223,111.54,346.221,295.068,156.759,268.795,186.39,308.908
7/19/2011,107.465,109.64,337.408,284.577,156.092,262.715,184.84,290.822
7/20/2011,104.348,105.456,308.395,261.024,149.617,232.245,173.304,271.333
7/21/2011,98.184,99.785,285.277,242.022,142.044,213.839,164.631,255.413
7/22/2011,96.051,98.34,264.513,239.064,137.929,206.35,164.69,255.395
7/25/2011,98.474,100.462,282.642,243.201,141.193,215.61,167.164,259.342
7/26/2011,99.05,101.037,284.32,250.373,140.011,220.545,165.808,264.083
7/27/2011,100.297,101.352,292.352,255.671,142.758,234.08,171.256,267.727
7/28/2011,100.345,99.498,288.132,255.361,144.492,239.29,174.748,268.734
7/29/2011,101.801,100.827,288.025,261.472,153.138,241.291,180.312,275.863
8/1/2011,101.84,101.157,315.214,260.702,155.61,257.273,190.322,275.305
8/2/2011,104.508,103.938,332.657,274.684,164.317,267.511,198.5,298.113
8/3/2011,106.647,105.913,341.822,285.427,172.49,275.165,202.922,310.876
8/4/2011,107.617,107.452,353.982,299.165,176.484,297.445,212.253,325.968
8/5/2011,118.898,120.838,359.163,303.013,184.052,305.194,221.365,320.079
8/8/2011,121.04,123.121,362.907,291.481,195.607,302.395,239.148,303.26
8/9/2011,129.163,131.896,373.504,294.005,215.893,313.227,270.199,305.848
8/10/2011,133.545,139.33,383.316,301.074,236.742,321.897,330.996,316.437
8/11/2011,151.358,154.179,373.328,304.548,244.288,323.724,341.679,316.937
8/12/2011,144.983,149.477,357.544,297.516,211.66,300.013,300.986,305.628
8/15/2011,138.943,143.452,336.262,289.232,203.839,284.349,287.478,298.798
8/16/2011,140.438,145.131,333.439,293.152,206.619,290.468,291.626,302.49
8/17/2011,138.212,142.99,321.174,282.981,184.502,275.222,271.141,295.114
8/18/2011,150.175,154.383,339.449,306.935,202.698,294.821,287.525,320.253
8/19/2011,154.168,158.755,351.675,310.643,220.45,315.611,305.979,323.154
8/22/2011,161.976,165.437,360.082,315.608,227.296,325.693,308.723,329.2
8/23/2011,183.95,196.75,379.312,327.037,238.799,329.395,331.867,338.643
8/24/2011,182.01,190.125,367.712,322.194,230.728,330.835,323.433,334.384
8/25/2011,179.667,187.324,352.799,310.53,217.738,316.445,311.545,320.269
8/26/2011,186.103,195.029,363.666,315.61,224.663,324.229,312.38,325.619
8/29/2011,184.465,192.183,367.736,315.212,231.361,328.22,322.297,328.685
8/30/2011,181.442,193.401,363.4,305.986,225.401,327.925,306.523,316.863
8/31/2011,168.758,176.459,330.988,276.28,209.113,301.848,279.139,286.934
9/1/2011,166.865,173.357,329.811,279.729,210.035,305.546,284.06,291.235
9/2/2011,174.036,178.483,367.51,286.972,223.403,325.533,303.385,300.209
9/5/2011,192.475,198.714,412.419,316.534,249.975,364.425,346.625,325.77
9/6/2011,190.967,197.475,412.584,318.062,250.172,367.799,337.814,328.561
9/7/2011,187.429,194.74,408.378,313.095,247.905,363.293,336.13,325.17
9/8/2011,186.873,195.174,406.39,311.584,244.732,369.594,331.937,316.991
9/9/2011,198.67,202.231,438.784,323.044,272.489,388.088,375.357,335.799
9/12/2011,214.722,218.622,481.076,342.578,310.328,449.999,440.265,356.953
9/13/2011,210.295,217.606,478.292,339.866,297.947,443.805,432.285,348.998
9/14/2011,204.5,211.097,468.564,330.892,288.595,421.353,408.721,339.267
9/15/2011,184.327,204.147,444.429,309.095,263.395,396.128,366.497,323.745
9/16/2011,181.681,192.738,421.674,299.882,240.033,385.92,347.484,309.683
9/19/2011,197.847,225.975,467.975,317.673,263.056,435.769,373.897,328.754
9/20/2011,196.096,217.096,482.9,319.602,278.043,453.452,385.15,330.655
9/21/2011,194.33,213.401,469.79,318.888,269.971,428.903,375.647,328.47
9/22/2011,202.986,234.765,506.078,329.373,310.052,465.342,401.3,340.421
9/23/2011,201.03,228.657,501.24,329.248,292.523,470.088,378.389,338.819
9/26/2011,188.417,215.631,480.182,316.186,274.694,448.75,366.808,322.252
9/27/2011,173.015,196.274,456.492,294.125,240.409,423.334,332.73,301.473
9/28/2011,172.88,195.71,452.525,301.004,235.88,417.467,329.977,309.419
9/29/2011,172.68,191.638,436.436,305.934,240.759,409.337,328.535,315.444
9/30/2011,173.644,192.901,443.663,311.735,255.962,423.333,339.835,322.053
10/3/2011,186.14,230.007,450.34,318.551,261.457,431.4,350.664,328.714
10/4/2011,199.684,228.166,465.637,327.731,283.041,446.462,378.582,335.333
10/5/2011,186.313,217.743,450.834,314.4,269.182,433.19,358.687,321.044
10/6/2011,163.964,203.259,417.434,304.469,242.349,402.641,336.987,309.243
10/7/2011,159.554,203.282,418.641,305.655,243.4,400.605,337.063,307.543
10/10/2011,153.121,191.497,412.766,294.367,234.34,387.848,316.311,298.101
10/11/2011,160.03,181.906,402.183,285.627,232.648,367.274,317.069,294.494
10/12/2011,157.221,174.064,381.808,285.002,228.382,361.154,313.147,293.247
10/13/2011,156.897,175.419,388.269,293.164,230.076,370.014,315.901,302.412
10/14/2011,157.756,179.365,393.777,298.893,231.805,377.88,321.286,308.734
10/17/2011,149.419,182.113,383.029,298.994,223.072,374.559,308.319,303.781
10/18/2011,162.905,180.187,392.419,298.097,228.507,378.677,320.63,310.658
10/19/2011,154.074,184.546,380.48,295.426,230.568,373.042,309.232,304.945
10/20/2011,162.492,182.163,392.786,309.095,237.572,378.366,322.937,318.303
10/21/2011,158.236,179.998,389.481,307.389,232.505,370.616,319.779,312.469
10/24/2011,158.832,178.745,389.919,304.873,232.274,370.541,317.525,310.849
10/25/2011,149.831,181.222,379.728,305.423,238.955,372.142,310.652,310.111
10/26/2011,154.063,179.296,387.395,305.93,241.724,372.482,319.426,309.267
10/27/2011,126.116,162.417,359.963,280.088,205.658,337.869,278.738,285.051
10/28/2011,123.015,156.895,337.07,251.856,193.371,315.145,255.013,253.977
10/31/2011,131.623,168.456,365.515,268.744,211.83,332.772,273.842,275.094
11/1/2011,153.158,188.178,407.483,301.017,256.571,386.904,323.66,306.218
11/2/2011,152.817,188.301,395.785,297.405,250.244,364.856,320.797,302.477
11/3/2011,150.786,184.243,385.668,293.993,239.517,359.937,313.908,301.009
11/4/2011,157.416,184.288,391.415,292.636,236.115,369.213,315.499,301.397
11/7/2011,163.196,194.764,415.341,298.414,245.829,380.275,326.104,307.472
11/8/2011,165.341,194.665,434.386,294.938,250.408,392.926,327.295,307.177
11/9/2011,169.118,199.209,484.818,312.466,271.317,450.677,341.815,325.596
11/10/2011,181.146,204.718,495.042,317.905,277.418,470.479,351.431,334.365
11/11/2011,174.562,202.241,480.44,312.815,263.884,448.853,344.183,324.976
11/14/2011,174.994,207.646,494.104,317.817,275.671,466.942,351.045,330.396
11/15/2011,185.022,225.18,544.35,356.524,295.636,503.657,369.423,372.615
11/16/2011,182.793,219.952,543.847,357.777,293.632,499.443,367.954,369.853
11/17/2011,184.601,220.866,575.312,383.636,309.42,507.786,383.979,393.753
11/18/2011,184.417,217.68,558.29,385.006,306.745,504.555,377.891,396.906
11/21/2011,188.094,222.35,573.995,409.093,319.227,514.091,394.802,417.168
11/22/2011,189.341,220.583,580.538,414.559,324.797,525.112,396.738,422.311
11/23/2011,199.32,231.099,625.57,449.29,354.33,566.632,424.175,459.998
11/24/2011,200.763,237.965,661.937,447.204,355.469,609.409,428.744,455.221
11/25/2011,207.357,244.851,687.104,455.662,359.586,627.824,432.08,468.806
11/28/2011,196.974,230.772,666.289,425.138,342.246,596.574,415.952,440.291
11/29/2011,195.157,225.035,671.675,438.344,336.114,605.319,413.051,447.537
11/30/2011,177.61,206.828,625.315,405.531,293.765,537.442,371.392,419.67
12/1/2011,170.215,201.482,606.014,365.485,268.538,506.812,350.571,385.277
12/2/2011,164.193,193.496,561.308,348.56,246.52,471.335,313.62,353.517
12/5/2011,149.696,177.971,545.088,324.23,235.101,457.729,289.619,332.643
12/6/2011,151.313,180.447,541.845,326.682,245.704,465.732,291.201,332.208
12/7/2011,152.689,184.123,541.63,336.66,249.097,470.833,313.589,343.16
12/8/2011,158.851,188.97,573.758,351.323,272.979,492.195,342.473,356.896
12/9/2011,165.364,196.925,587.676,378.448,290.3,503.496,368.061,380.734
12/12/2011,171.146,206.398,600.837,393.97,322.67,537.98,404.279,395.49
12/13/2011,166.716,202.893,596.684,390.544,316.763,538.141,397.751,392.667
12/14/2011,173.26,208.941,603.93,416.132,321.052,548.526,401.955,421.031
12/15/2011,166.735,204.148,598.357,407.756,316.317,543.641,388.186,408.875
12/16/2011,165.253,201.005,584.385,399.608,301.943,534.663,385.533,402.044
12/19/2011,165.048,201.626,584.835,399.212,301.916,534.097,383.375,401.275
12/20/2011,162.666,198.244,574.369,390.027,293.551,522.618,376.736,387.88
12/21/2011,155.083,190.101,559.776,378.077,283.467,511.402,367.55,378.219
12/22/2011,152.183,184.934,551.795,375.323,266.252,494.18,344.945,374.332
12/23/2011,146.681,180.254,540.155,355.012,259.297,483.865,341.653,359.098
12/26/2011,146.386,184.9,543.362,360.416,262.332,488.707,340.005,367.276
12/27/2011,146.696,180.244,540.146,354.985,259.309,483.869,341.644,359.069
12/28/2011,150.141,183.714,544.851,370.342,262.191,488.428,339.987,370.34
12/29/2011,152.27,184.029,543.982,370.287,260.81,489.692,341.962,370.286
12/30/2011,147.594,180.015,538.362,353.043,257.937,481.812,338.978,358.376
1/2/2012,147.655,182.35,532.506,354.526,261.169,480.506,343.191,359.895
1/3/2012,143.471,176.086,520.136,340.395,245.249,470.798,331.571,344.486
1/4/2012,145.938,179.367,520.522,352.811,249.308,483.251,337.304,358.213
1/5/2012,151.546,184.258,536.616,360.366,278.494,504.547,355.45,364.017
1/6/2012,151.897,185.045,554.946,367.259,283.69,515.265,363.83,372.176
1/9/2012,151.14,185.053,559.552,372.344,287.379,520.867,376.401,377.283
1/10/2012,144.644,178.013,531.541,355.386,260.02,498.493,360.964,363.197
1/11/2012,145.667,180.071,523.157,354.002,260.655,490.419,364.658,360.451
1/12/2012,144.611,178.114,501.683,336.998,255.183,464.489,363.986,344.244
1/13/2012,151.587,181.067,503.318,341.516,268.871,478.573,369.554,349.642
1/16/2012,154.556,182.99,510.677,339.414,268.792,476.202,372.236,349.412
1/17/2012,145.424,175,489.718,324.911,249.971,457.199,351.586,333.393
1/18/2012,143.593,172.644,461.94,314.725,238.957,442.853,345.785,324.366
1/19/2012,130.403,159.898,417.417,286.247,218.914,402.046,317.388,296.441
1/20/2012,123.164,156.123,400.874,268.582,212.94,387.955,294.167,273.512
1/23/2012,126.003,150.647,384.339,255.695,214.754,370.078,292.998,264.184
1/24/2012,132.02,164.955,399.306,264.538,224.352,388.447,304.831,270.883
1/25/2012,130.487,161.662,393.766,265.883,218.554,383.272,299.257,271.979
1/26/2012,127.149,148.033,359.915,245.569,193.583,352.092,268.38,253.831
1/27/2012,127.739,149.007,355.523,244.563,195.004,346.115,265.084,253.53
1/30/2012,139.831,169.563,374.005,262.423,214.191,361.265,283.325,271.105
1/31/2012,136.898,163.281,359.907,263.434,207.962,342.79,276.802,267.968
2/1/2012,130.985,155.807,335.442,251.456,201.526,318.178,264.654,258.612
2/2/2012,129.168,154.611,328.013,246.86,202.279,310.045,260.942,253.754
2/3/2012,125.146,149.286,309.789,240.552,192.853,291.522,242.636,246.903
2/6/2012,125.56,148.457,294.877,239.013,191.412,279.542,234.231,244.399
2/7/2012,125.656,148.087,287.419,232.153,190.84,266.515,228.296,242.071
2/8/2012,132.582,152.883,297.185,244.332,202.766,271.153,237.537,251.721
2/9/2012,135.391,157.383,324.546,255.313,212.43,290.734,259.235,261.845
2/10/2012,150.809,176.716,339.136,274.69,217.868,305.508,273.895,283.824
2/13/2012,149.664,170.359,336.084,274.467,209.556,303.663,262.332,284.295
2/14/2012,151.398,171.286,350.893,284.719,216.841,313.319,274.406,293.55
2/15/2012,157.004,177.15,372.916,299.136,231.782,338.907,305.761,310.782
2/16/2012,160.023,184.663,372.719,301.075,219.611,344.32,290.195,308.947
2/17/2012,150.555,170.318,348.909,281.35,202.778,326.388,269.54,284.912
2/20/2012,143.926,163.149,336.536,275.827,194.482,315.567,263.258,279.327
2/21/2012,150.405,167.36,344.275,278.946,199.338,326.485,267.581,286.078
2/22/2012,148.301,168.658,351.471,288.247,211.049,339.494,278.372,296.469
2/23/2012,148.95,171.925,357.592,285.381,214.476,340.371,285.836,295.019
2/24/2012,143.317,168.394,348.614,273.254,205.845,323.356,275.416,282.67
2/27/2012,145.215,168.152,351.595,273.585,205.759,326.136,276.573,283.28
2/28/2012,140,166.799,339.871,267.177,197.99,318.165,270.094,276.046
2/29/2012,135.325,164.688,340.886,262.531,193.299,312.818,259.549,271.978
3/1/2012,133.87,161.617,323.17,257.904,188.097,294.924,250.408,265.63
3/2/2012,135.173,163.66,329.065,263.419,190.026,297.313,252.679,272.3
3/5/2012,143.966,169.81,343.366,281.419,197.655,316.923,260.042,288.184
3/6/2012,146.878,176.074,364.056,292.11,211.315,338.07,273.908,301.038
3/7/2012,149.756,179.438,356.051,289.371,208.707,332.647,273.871,299.502
3/8/2012,144.034,172.277,334.604,276.456,195.318,315.406,256.173,286.718
3/9/2012,144.927,173.005,334.695,278.689,196.631,314.263,258.734,288.481
3/12/2012,145.509,172.142,337.678,285.638,196.081,319.723,260.377,296.194
3/13/2012,142.371,167.989,333.515,284.471,186.525,314.737,257.265,293.827
3/14/2012,139.617,162.508,317.731,274.484,177.79,302.825,252.608,284.411
3/15/2012,139.778,162.261,317.143,284.391,177.987,302.202,252.535,294.367
3/16/2012,133.413,156.975,305.574,275.963,173.046,288.234,243.47,286.683
3/19/2012,129.849,149.218,295.766,265.466,168.559,276.653,237.733,275.77
3/20/2012,131.358,151.208,299.088,282.911,172.321,278.15,238.077,293.353
3/21/2012,132.478,152.464,302.43,312.439,172.952,283.087,238.618,321.859
3/22/2012,137.576,159.522,331.905,333.562,186.835,313.31,254.251,344.384
3/23/2012,145.087,167.132,345.658,347.834,197.219,327.231,267.25,356.537
3/26/2012,136.975,161.277,330.535,336.639,192.584,314.898,257.823,346.21
3/27/2012,137.477,159.083,326.851,330.9,188.547,312.911,256.7,345.519
3/28/2012,142.995,163.665,336.04,349.231,193.854,318.817,263.548,361.071
3/29/2012,148.724,169.422,352.92,364.491,218.684,341.478,273.573,378.265
3/30/2012,153.654,172.237,363.518,367.262,219.291,350.069,281.493,381.275
4/2/2012,151.47,170.695,360.946,359.484,215.129,340.472,277.211,373.026
4/3/2012,151.37,170.86,355.695,349.3,208.168,337.096,268.258,362.408
4/4/2012,157.835,176.99,370.023,376.619,215.269,349.358,280.373,392.046
4/5/2012,161.66,181.449,388.898,384.292,226.964,363.329,290.746,400.528
4/6/2012,162.457,182.351,389.549,386.211,228.439,363.984,292.247,402.528
4/9/2012,163.328,183.323,390.787,388.331,229.665,365.161,293.808,404.72
4/10/2012,174.317,191.28,416.459,416.681,241.812,392.871,308.548,432.519
4/11/2012,171.948,189.415,410.371,419.116,236.817,393.385,309.49,429.732
4/12/2012,165.419,180.033,396.114,406.898,229.71,383.862,305.2,416.863
4/13/2012,169.628,184.865,411.005,420.06,238.35,394.991,314.705,432.878
4/16/2012,175.645,189.554,420.102,423.67,243.124,403.423,319.678,436.315
4/17/2012,173.825,187.99,411.98,413.215,243.688,393.948,319.975,430.538
4/18/2012,174.683,188.12,408.63,413.085,255.165,393.313,332.815,427.312
4/19/2012,174.33,188.223,425.238,412.859,264.175,412.306,334.315,430.048
4/20/2012,170.335,184.762,428.325,416.866,263.411,420.834,338.753,431.748
4/23/2012,173.664,188.644,444.741,423.064,269.546,431.899,344.369,434.536
4/24/2012,175.528,190.738,446.315,418.734,263.444,432.162,340.708,433.65
4/25/2012,170.753,185,435.124,403.062,249.665,422.707,319.888,415.847
4/26/2012,170.957,183.561,444.975,406.085,252,430.158,323.835,422.774
4/27/2012,166.315,184.067,440.335,393.685,242.641,422.587,312.707,414.151
4/30/2012,167.005,181.7,433.965,387.583,238.583,418.934,307.995,414.007
5/1/2012,165.995,180.165,430.688,384.689,235.507,415.58,301.887,410.777
5/2/2012,166.593,177.812,433.274,378.555,237.201,417.808,300.594,403.159
5/3/2012,165.345,173.525,448.165,382.584,243.325,430.793,303.091,406.106
5/4/2012,163.96,175.183,451.12,383.547,244.541,435.99,303.281,406.627
5/7/2012,167.238,174.48,450.539,382.555,245.048,431.208,303.218,407.01
5/8/2012,167.121,177.938,463.292,394.398,250.84,448,311.503,419.454
5/9/2012,176.177,189.847,501.015,411.567,277.149,475.599,341.517,443.253
5/10/2012,174.135,187.081,493.68,400.5,270.088,462.53,332.634,432.634
5/11/2012,173.208,186.018,497.18,404.307,272.577,471.328,336.267,442.722
5/14/2012,182.041,193.995,527.69,430.809,287.665,484.155,359.017,467.239
5/15/2012,181.99,195.975,534.86,432.413,293.945,489.382,373.083,469.755
5/16/2012,182.295,197.587,546.84,428.367,293.774,497.821,379.52,468.222
5/17/2012,187.061,203.107,553.954,444.051,301.35,517.768,396.984,492.74
5/18/2012,188.27,203.029,558.981,442.31,304.82,519.693,401.675,492.729
