Date,EZ-2,EZ-5,EZ-10,US-2,US-5,US-10
10/18/2021,2.41,1.9663,1.881,3.4338,3.068,2.719
10/19/2021,2.413,1.985,1.89,3.4824,3.068,2.7062
10/20/2021,2.407,1.976,1.9125,3.5438,3.135,2.7425
10/21/2021,2.457,1.989,1.9,3.3325,3.159,2.75
10/22/2021,2.491,2.0325,1.905,3.3287,3.272,2.778
10/25/2021,2.517,2.067,1.9475,3.3198,3.262,2.762
10/26/2021,2.5425,2.057,1.985,3.3399,3.287,2.757
10/27/2021,2.5075,2.047,1.978,3.2987,3.357,2.805
10/28/2021,2.4143,2.102,1.97,3.3312,3.368,2.851
10/29/2021,2.3513,2.142,2.027,3.2662,3.339,2.848
11/1/2021,2.3475,2.165,2.068,3.3124,3.308,2.875
11/2/2021,2.3025,2.2,2.095,3.3274,3.207,2.905
11/3/2021,2.261,2.1775,2.14,3.3325,3.174,2.889
11/4/2021,2.2875,2.11,2.1375,3.2737,3.187,2.81
11/5/2021,2.315,2.015,2.0778,3.2762,3.209,2.805
11/8/2021,2.3825,2.025,1.9675,3.2587,3.215,2.7213
11/9/2021,2.361,1.98,1.975,3.24,3.1,2.7337
11/10/2021,2.3725,1.94,1.9375,3.2587,3.079,2.7725
11/11/2021,2.3855,1.97,1.9,3.2463,2.95,2.7787
11/12/2021,2.38,2.005,1.9325,3.234,2.874,2.77
11/15/2021,2.392,2.063,1.96,3.2438,2.896,2.8338
11/16/2021,2.4462,2.055,2.02,3.232,2.891,2.855
11/17/2021,2.4435,2.0912,2.005,3.2562,2.923,2.9225
11/18/2021,2.409,2.1125,2.03,3.5013,3,2.915
11/19/2021,2.3355,2.1075,2.05,3.5312,3.042,2.9363
11/22/2021,2.305,2.11,2.0375,3.669,2.936,2.97
11/23/2021,2.3275,2.155,2.042,3.634,2.933,2.96
11/24/2021,2.305,2.155,2.075,3.6163,2.864,2.925
11/25/2021,2.3485,2.1137,2.0725,3.6962,2.835,2.933
11/26/2021,2.1985,2.0475,2.03,3.69,2.911,2.8725
11/29/2021,2.2915,2.012,1.975,3.65,2.858,2.835
11/30/2021,2.3238,2.0025,1.949,3.7063,2.832,2.8375
12/1/2021,2.215,1.9912,1.93,3.8225,2.811,2.83
12/2/2021,2.193,2.0312,1.905,3.9513,2.854,2.83
12/3/2021,2.2155,1.914,1.945,3.835,2.899,2.759
12/6/2021,2.2337,1.981,1.855,3.958,2.875,2.745
12/7/2021,2.2925,1.9887,1.914,4.0749,2.878,2.7213
12/8/2021,2.3075,1.938,1.924,4.15,2.915,2.647
12/9/2021,2.2957,1.915,1.914,4.0031,2.92,2.69
12/10/2021,2.32,1.9425,1.899,4.0475,3.006,2.6735
12/13/2021,2.341,1.9375,1.928,4.235,2.993,2.6675
12/14/2021,2.32,1.9875,1.915,4.3987,2.989,2.734
12/15/2021,2.334,1.9975,1.9475,4.2288,3.074,2.782
12/16/2021,2.434,1.995,1.945,4.3505,3.036,2.71
12/17/2021,2.4135,2.01,1.9325,4.5962,2.959,2.701
12/20/2021,2.4475,2.02,1.945,4.5537,2.899,2.635
12/21/2021,2.579,1.9913,1.9575,4.5012,2.895,2.634
12/22/2021,2.684,1.9937,1.926,4.341,2.902,2.689
12/23/2021,2.6525,2.04,1.916,4.631,2.989,2.662
12/24/2021,2.65,2.02,1.9475,4.6507,2.924,2.626
12/27/2021,2.635,2.015,1.9288,4.82,2.881,2.63
12/28/2021,2.6287,2.09,1.925,4.7481,2.892,2.69
12/29/2021,2.5825,2.165,1.985,4.815,2.885,2.713
12/30/2021,2.6352,2.1425,2.0625,4.8337,2.879,2.705
12/31/2021,2.6352,2.1425,2.0425,4.8387,2.841,2.6588
1/3/2022,2.262,2.125,2.07,4.8187,2.801,2.742
1/4/2022,2.33,2.1225,2.03,4.5413,2.826,2.732
1/5/2022,2.3225,2.1262,2.02,4.528,2.881,2.797
1/6/2022,2.3625,2.1625,2.0375,4.35,2.896,2.798
1/7/2022,2.4065,2.1675,2.065,4.3375,2.871,2.773
1/10/2022,2.4345,2.0238,2.065,4.3412,2.887,2.821
1/11/2022,2.4585,2.0625,1.99,4.3312,2.911,2.764
1/12/2022,2.4572,2.0425,2.031,4.2587,2.937,2.714
1/13/2022,2.4613,2.0225,2.005,4.254,2.878,2.672
1/14/2022,2.4787,2.045,1.94,4.384,2.862,2.696
1/17/2022,2.4925,2.049,1.9575,4.427,2.82,2.69
1/18/2022,2.509,2.06,1.964,4.383,2.819,2.744
1/19/2022,2.5252,2.06,1.974,4.3663,2.807,2.672
1/20/2022,2.525,2.0375,1.975,4.3862,2.814,2.632
1/21/2022,2.509,2.05,1.945,4.386,2.823,2.635
1/24/2022,2.542,2.06,1.9575,4.4175,2.858,2.635
1/25/2022,2.601,2.0712,1.98,4.45,2.925,2.64
1/26/2022,2.635,2.0663,1.978,4.4462,3,2.614
1/27/2022,2.689,2.07,1.9725,4.614,2.966,2.587
1/28/2022,2.775,2.0575,1.97,4.5787,2.931,2.624
1/31/2022,2.93,2.0575,1.95,4.466,2.934,2.68
2/1/2022,2.5405,2.075,1.9375,4.463,2.927,2.675
2/2/2022,2.549,2.0975,1.955,4.48,2.929,2.66
2/3/2022,2.5815,2.1275,1.958,4.5512,2.97,2.677
2/4/2022,2.644,2.1937,1.972,4.54,3.144,2.705
2/7/2022,2.67,2.295,2.01,4.3969,3.16,2.724
2/8/2022,2.6505,2.1275,2.069,4.39,3.121,2.665
2/9/2022,2.6712,2.095,1.995,4.3875,3.165,2.639
2/10/2022,2.711,2.0975,1.9725,4.3212,3.334,2.616
2/11/2022,2.7695,2.1225,1.9425,4.4256,3.341,2.609
2/14/2022,2.868,2.1263,1.936,4.2225,3.256,2.61
2/15/2022,2.806,2.112,1.94,4.0238,3.291,2.617
2/16/2022,2.85,2.1288,1.929,4.085,3.45,2.634
2/17/2022,2.8515,2.145,1.944,4.0463,3.534,2.646
2/18/2022,2.937,2.175,1.955,4.2749,3.431,2.676
2/21/2022,2.975,2.2275,1.97,4.255,3.488,2.711
2/22/2022,3.0575,2.1925,1.99,4.3538,3.591,2.689
2/23/2022,3.145,2.2225,1.9812,4.262,3.554,2.68
2/24/2022,3.56,2.225,1.9888,4.205,3.474,2.652
2/25/2022,3.3085,2.275,1.9925,4.1687,3.373,2.636
2/28/2022,3.405,2.3,2.008,4.1537,3.598,2.636
3/1/2022,3.5313,2.35,2.0175,4.1162,3.566,2.667
3/2/2022,3.7575,2.42,2.051,4.135,3.596,2.774
3/3/2022,3.81,2.634,2.11,4.1762,3.577,2.801
3/4/2022,3.98,2.5175,2.2275,4.203,3.649,2.814
3/7/2022,4.265,2.595,2.174,4.199,3.599,2.89
3/8/2022,4.451,2.6925,2.2287,4.265,3.673,2.957
3/9/2022,4.182,2.81,2.3325,4.313,3.599,2.991
3/10/2022,4.0505,2.845,2.41,4.423,3.465,2.923
3/11/2022,4.068,2.9662,2.441,4.393,3.478,2.933
3/14/2022,3.935,3.198,2.53,4.3837,3.384,3.079
3/15/2022,3.7825,3.261,2.683,4.4249,3.361,3.141
3/16/2022,3.721,3.005,2.756,4.4962,3.357,3.067
3/17/2022,3.8755,2.8875,2.578,4.701,3.408,3.096
3/18/2022,3.921,2.9725,2.489,4.7131,3.357,3.161
3/21/2022,4.0985,2.96,2.604,4.343,3.353,3.124
3/22/2022,4.2037,2.873,2.62,4.4249,3.443,3.036
3/23/2022,4.3763,2.795,2.5475,4.2937,3.507,2.964
3/24/2022,4.4425,2.88,2.4725,4.2062,3.419,3.108
3/25/2022,4.4825,2.89,2.509,4.207,3.364,3.093
3/28/2022,4.414,2.9675,2.51,4.0449,3.458,3.082
3/29/2022,4.4195,3.025,2.5425,3.942,3.449,3.091
3/30/2022,4.573,3.1175,2.5975,4.0637,3.483,3.141
3/31/2022,4.52,3.195,2.65,4.0062,3.483,3.104
4/1/2022,4.0238,3.1938,2.6925,3.9387,3.505,3.144
4/4/2022,4.1075,3.18,2.69,3.7862,3.648,3.135
4/5/2022,4.25,3.2095,2.7015,3.562,3.6155,3.037
4/6/2022,4.3455,3.3045,2.735,3.665,3.5124,3.068
4/7/2022,4.3505,3.2433,2.78,3.4337,3.4843,3.023
4/8/2022,4.393,3.0425,2.7367,3.317,3.5289,3.013
4/11/2022,4.3855,3.09,2.6405,3.345,3.5929,3
4/12/2022,4.4725,3.1705,2.6735,3.44,3.5551,3.033
4/13/2022,4.5308,3.2385,2.7463,3.36,3.45,3.024
4/14/2022,4.5746,3.235,2.775,3.1525,3.45,3.037
4/15/2022,4.5675,3.278,2.775,3.1824,3.484,3.096
4/18/2022,4.575,3.2855,2.808,3.159,3.467,3.134
4/19/2022,4.64,3.34,2.823,3.2775,3.478,3.075
4/20/2022,4.61,3.3475,2.858,3.379,3.2989,3.021
4/21/2022,4.6005,3.3925,2.84,3.461,3.2,3.108
4/22/2022,4.5675,3.3925,2.8837,3.4512,3.257,3.11
4/25/2022,4.4775,3.3925,2.8825,3.3356,3.123,3.14
4/26/2022,4.4525,3.4388,2.8825,3.2954,3.2909,3.147
4/27/2022,4.5138,3.415,2.9238,3.3524,3.2984,3.152
4/28/2022,4.7045,3.39,2.9158,3.309,3.3141,3.23
4/29/2022,4.82,3.3605,2.9075,3.3513,3.303,3.183
5/2/2022,4.5725,3.2625,2.895,3.388,3.2138,3.1288
5/3/2022,4.5275,3.2225,2.8125,3.4395,3.135,3.0838
5/4/2022,4.6025,3.2575,2.7975,3.397,3.182,3.1142
5/5/2022,4.7075,3.4,2.8225,3.394,3.146,3.19
5/6/2022,4.705,3.412,2.94,3.354,3.15,3.1413
5/9/2022,4.548,3.412,2.949,3.29,3.2538,3.05
5/10/2022,4.395,3.37,2.95,3.2638,3.2718,3.0712
5/11/2022,4.435,3.3708,2.905,3.2562,3.297,3.11
5/12/2022,4.465,3.38,2.8917,3.2912,3.2787,3.1047
5/13/2022,4.565,3.292,2.88,3.1906,3.297,3.115
5/16/2022,4.6775,3.1988,2.8,3.214,3.3478,2.997
5/17/2022,4.7513,3.0313,2.7133,3.2625,3.3699,2.919
5/18/2022,4.7175,3.025,2.6288,3.183,3.3462,2.99
5/19/2022,4.675,2.9875,2.6275,3.141,3.3773,2.864
5/20/2022,4.6025,3.0842,2.575,3.1749,3.3988,3.005
5/23/2022,4.6175,3.17,2.6375,3.1354,3.466,2.983
5/24/2022,4.5746,3.247,2.695,3.158,3.44,3.0015
5/25/2022,4.542,3.2225,2.76,3.181,3.2112,3.0123
5/26/2022,4.5925,3.1975,2.7475,3.289,3.235,2.9295
5/27/2022,4.573,3.1505,2.73,3.37,3.175,2.845
5/30/2022,4.6925,3.1471,2.6925,3.243,3.1393,2.899
5/31/2022,4.7217,3.1046,2.6825,3.1762,3.162,2.857
6/1/2022,4.0415,3.055,2.6325,3.156,3.0457,2.848
6/2/2022,4.085,3.095,2.5775,3.089,3.0457,2.93
6/3/2022,4.1038,3.075,2.6,3.0257,3.1097,2.967
6/6/2022,4.137,3.1845,2.585,3.0087,3.094,2.97
6/7/2022,4.175,3.238,2.655,2.9987,3.0436,2.959
6/8/2022,4.3468,2.988,2.696,2.975,2.948,2.988
6/9/2022,4.3467,3.0175,2.5815,2.886,2.858,3.068
6/10/2022,4.4,3.0392,2.6338,2.819,2.9047,3.0763
6/13/2022,4.31,3.07,2.655,2.8624,2.812,3.0338
6/14/2022,4.2633,3.092,2.675,2.89,2.7716,3.0625
6/15/2022,4.195,3.1538,2.682,3.0012,2.81,3.0725
6/16/2022,4.1625,3.15,2.7225,3.0762,2.8845,3.09
6/17/2022,4.095,3.135,2.705,3.016,2.844,2.992
6/20/2022,4.105,3.0425,2.6825,2.9446,2.776,2.957
6/21/2022,4.2131,2.975,2.6138,2.896,2.806,2.9875
6/22/2022,4.1608,2.94,2.5558,2.908,2.8079,2.877
6/23/2022,4.0975,2.9025,2.5229,2.904,2.8575,2.8949
6/24/2022,4.1925,2.7925,2.5045,2.9087,2.905,2.904
6/27/2022,4.2805,2.7842,2.4175,2.774,2.941,2.8455
6/28/2022,4.2725,2.88,2.432,2.6231,2.944,2.815
6/29/2022,4.265,2.865,2.5075,2.6249,2.8381,2.8519
6/30/2022,4.1433,2.7875,2.505,2.7199,2.8302,2.834
7/1/2022,4.12,2.84,2.4495,2.5441,2.8648,2.782
7/4/2022,4.2675,2.8983,2.5025,2.515,2.859,2.7069
7/5/2022,4.3181,2.8775,2.5483,2.625,2.9407,2.648
7/6/2022,4.2071,2.8504,2.5183,2.714,2.984,2.674
7/7/2022,4.3075,2.7475,2.4888,2.6875,3.057,2.61
7/8/2022,4.2858,2.7233,2.4075,2.7612,3.02,2.609
7/11/2022,4.2738,2.7875,2.3883,2.866,3.001,2.661
7/12/2022,4.2075,2.8325,2.458,2.8849,3.02,2.676
7/13/2022,4.27,2.7345,2.4745,2.8025,2.934,2.635
7/14/2022,4.2925,2.8288,2.3795,2.965,2.9425,2.627
7/15/2022,4.232,2.8058,2.425,2.9905,2.948,2.642
7/18/2022,4.2763,2.7913,2.408,3.0352,2.947,2.652
7/19/2022,4.2375,2.7613,2.391,2.95,2.91,2.6813
7/20/2022,4.2288,2.816,2.3754,3.0049,2.945,2.6887
7/21/2022,4.1765,2.8225,2.42,3.0737,2.958,2.7062
7/22/2022,4.145,2.785,2.4425,3.1424,2.89,2.705
7/25/2022,4.2175,2.8225,2.435,3.1662,2.8795,2.619
7/26/2022,4.3385,2.812,2.4567,3.1099,2.91,2.6284
7/27/2022,4.4471,2.7988,2.4463,3.0743,2.9335,2.665
7/28/2022,4.506,2.7545,2.44,3.072,2.9745,2.669
7/29/2022,4.5885,2.722,2.4025,3.0874,3.005,2.766
8/1/2022,4.2405,2.7525,2.375,3.104,3.034,2.78
8/2/2022,4.255,2.8283,2.4063,3.119,3.087,2.85
8/3/2022,4.3438,2.8892,2.4445,3.126,3.0635,2.79
8/4/2022,4.3475,2.9129,2.4867,3.033,3.045,2.758
8/5/2022,4.46,2.9895,2.4762,3.1137,3.02,2.771
8/8/2022,4.5208,2.8542,2.5325,3.1512,2.9825,2.734
8/9/2022,4.6005,2.8625,2.459,3.08,2.888,2.759
8/10/2022,4.6079,2.915,2.46,2.974,2.8371,2.7488
8/11/2022,4.7288,2.9075,2.5058,2.794,2.8424,2.731
8/12/2022,4.7775,2.9575,2.4945,2.7524,2.8484,2.713
8/15/2022,4.755,3.0075,2.5275,2.7115,2.797,2.7337
8/16/2022,4.9163,3.0655,2.5458,2.6612,2.756,2.743
8/17/2022,5.025,3.0235,2.5725,2.6337,2.794,2.69
8/18/2022,5.1287,3.1125,2.5435,2.5737,2.7987,2.6955
8/19/2022,5.2538,3.12,2.6,2.6162,2.8607,2.702
8/22/2022,5.435,3.1008,2.6,2.69,2.91,2.7424
8/23/2022,5.32,3.1733,2.5813,2.721,2.8634,2.7958
8/24/2022,5.2465,3.247,2.6242,2.721,2.7739,2.804
8/25/2022,5.2804,3.31,2.68,2.686,2.7285,2.818
8/26/2022,5.275,3.3525,2.71,2.6475,2.766,2.838
8/29/2022,5.2713,3.4125,2.7525,2.6862,2.7581,2.8362
8/30/2022,5.1405,3.35,2.795,2.791,2.76,2.834
8/31/2022,4.91,3.3075,2.7563,2.761,2.6892,2.825
9/1/2022,4.2737,3.3325,2.7325,2.814,2.606,2.795
9/2/2022,4.0113,3.3288,2.7492,2.761,2.658,2.729
9/5/2022,4.17,3.3185,2.7538,2.6587,2.6495,2.693
9/6/2022,3.9513,3.2538,2.7375,2.6224,2.481,2.719
9/7/2022,3.63,3.105,2.7138,2.637,2.407,2.725
9/8/2022,3.795,2.915,2.6125,2.6112,2.495,2.679
9/9/2022,3.8,2.7963,2.525,2.63,2.579,2.643
9/12/2022,3.7188,2.86,2.4563,2.5549,2.5514,2.6584
9/13/2022,3.7355,2.7975,2.509,2.537,2.599,2.658
9/14/2022,3.87,2.7505,2.4942,2.4575,2.6712,2.6812
9/15/2022,3.9685,2.8163,2.4715,2.3912,2.679,2.6978
9/16/2022,3.99,2.8305,2.505,2.405,2.6185,2.6823
9/19/2022,3.965,2.79,2.5125,2.4524,2.699,2.622
9/20/2022,4.098,2.8105,2.4833,2.5025,2.7608,2.5892
9/21/2022,4.0985,2.8617,2.506,2.4212,2.803,2.642
9/22/2022,4.0902,2.933,2.5325,2.4687,2.743,2.6156
9/23/2022,4.0472,2.9513,2.5815,2.503,2.7887,2.6469
9/26/2022,3.962,2.93,2.585,2.5,2.866,2.5942
9/27/2022,3.9005,3.052,2.5675,2.475,2.904,2.537
9/28/2022,3.7825,3.05,2.6608,2.4937,2.911,2.572
9/29/2022,3.6533,3.0687,2.6425,2.398,2.845,2.5455
9/30/2022,3.5233,3.0125,2.6533,2.287,2.8022,2.4086
10/3/2022,3.249,2.942,2.616,2.293,2.8187,2.369
10/4/2022,3.3525,2.8475,2.5825,2.2084,2.8628,2.423
10/5/2022,3.4975,2.785,2.5238,2.1697,2.8925,2.47
10/6/2022,3.509,2.7125,2.465,2.1524,2.8959,2.435
10/7/2022,3.4988,2.598,2.425,2.183,2.885,2.4474
10/10/2022,3.452,2.4303,2.359,2.22,2.781,2.5084
10/11/2022,3.427,2.535,2.2475,2.209,2.8482,2.549
10/12/2022,3.4745,2.6475,2.335,2.1775,2.9072,2.5163
10/13/2022,3.455,2.64,2.4122,2.1062,2.849,2.5688
10/14/2022,3.4025,2.6325,2.4095,2.22,2.76,2.6283
10/17/2022,3.3945,2.6427,2.41,2.235,2.705,2.6774
10/18/2022,3.2045,2.64,2.4451,2.296,2.664,2.621
10/19/2022,3.187,2.711,2.4575,2.312,2.6287,2.6663
10/20/2022,3.307,2.7016,2.5195,2.3162,2.611,2.725
10/21/2022,3.35,2.6542,2.4941,2.3799,2.576,2.767
10/24/2022,3.3325,2.65,2.4483,2.333,2.5305,2.803
10/25/2022,3.3375,2.5525,2.465,2.28,2.6317,2.7351
10/26/2022,3.3675,2.573,2.42,2.311,2.6151,2.672
10/27/2022,3.615,2.6773,2.4345,2.295,2.6232,2.7
10/28/2022,3.793,2.7063,2.4875,2.277,2.614,2.7503
10/31/2022,3.8575,2.713,2.535,2.2899,2.561,2.7636
11/1/2022,3.8825,2.722,2.548,2.3637,2.5763,2.757
11/2/2022,3.9412,2.7255,2.555,2.475,2.699,2.75
11/3/2022,3.9812,2.8783,2.527,2.519,2.704,2.659
11/4/2022,4.0585,2.8955,2.6223,2.534,2.751,2.733
11/7/2022,4.1025,2.8758,2.6283,2.56,2.7137,2.7888
11/8/2022,4.14,2.868,2.61,2.5545,2.639,2.751
11/9/2022,4.0625,2.9,2.5925,2.641,2.5825,2.6945
11/10/2022,4.028,2.9325,2.611,2.683,2.6148,2.6635
11/11/2022,4.0513,2.9855,2.6387,2.724,2.5867,2.642
11/14/2022,4.0221,3.022,2.6725,2.7274,2.596,2.616
11/15/2022,3.98,3.0426,2.705,2.726,2.558,2.592
11/16/2022,3.9889,2.995,2.7075,2.803,2.5,2.5617
11/17/2022,3.9725,2.9575,2.6775,2.7642,2.448,2.526
11/18/2022,3.9125,2.9825,2.6725,2.7778,2.395,2.6005
11/21/2022,3.854,2.945,2.6725,2.775,2.434,2.59
11/22/2022,3.971,2.909,2.6425,2.767,2.5113,2.598
11/23/2022,3.9499,2.905,2.6238,2.8299,2.5427,2.598
11/24/2022,3.925,2.871,2.6075,2.8975,2.465,2.5943
11/25/2022,3.98,2.8525,2.584,2.935,2.4853,2.539
11/28/2022,3.9665,2.8017,2.5775,3.015,2.529,2.5421
11/29/2022,3.9375,2.8583,2.547,3.0099,2.5252,2.649
11/30/2022,3.542,2.845,2.5767,2.879,2.516,2.638
12/1/2022,3.6437,2.8275,2.5705,2.7917,2.5185,2.6996
12/2/2022,3.6823,2.875,2.575,2.7087,2.4544,2.6652
12/5/2022,3.705,2.8663,2.595,2.585,2.3753,2.599
12/6/2022,3.6042,2.8574,2.598,2.4262,2.396,2.5476
12/7/2022,3.605,2.731,2.5925,2.5437,2.351,2.592
12/8/2022,3.631,2.845,2.548,2.432,2.336,2.5685
12/9/2022,3.6075,2.8392,2.62,2.4052,2.338,2.579
12/12/2022,3.62,2.8674,2.6108,2.3069,2.3439,2.5428
12/13/2022,3.5733,2.7725,2.6275,2.385,2.3536,2.48
12/14/2022,3.5375,2.76,2.5533,2.4699,2.3391,2.45
12/15/2022,3.5036,2.775,2.547,2.4949,2.3137,2.411
12/16/2022,3.384,2.8024,2.5646,2.455,2.2227,2.441
12/19/2022,3.2988,2.8065,2.6033,2.4044,2.346,2.5181
12/20/2022,3.3292,2.77,2.5979,2.4899,2.35,2.549
12/21/2022,3.28,2.733,2.5708,2.545,2.3968,2.469
12/22/2022,3.299,2.7037,2.534,2.553,2.4025,2.491
12/23/2022,3.3025,2.606,2.5137,2.5502,2.4113,2.5383
12/26/2022,3.3026,2.572,2.455,2.585,2.4535,2.5405
12/27/2022,3.3475,2.6167,2.4342,2.594,2.435,2.527
12/28/2022,3.39,2.5917,2.4742,2.484,2.4208,2.526
12/29/2022,3.4149,2.615,2.4725,2.5074,2.4058,2.495
12/30/2022,3.415,2.615,2.4938,2.4987,2.4125,2.436
1/2/2023,2.89,2.615,2.4938,2.5062,2.3936,2.461
1/3/2023,2.9224,2.624,2.4937,2.511,2.393,2.4345
1/4/2023,2.7462,2.6788,2.503,2.54,2.4463,2.436
1/5/2023,2.6413,2.728,2.5325,2.4305,2.522,2.443
1/6/2023,2.605,2.7325,2.5649,2.38,2.559,2.438
1/9/2023,2.5046,2.5375,2.5488,2.42,2.5467,2.434
1/10/2023,2.4525,2.5449,2.4667,2.455,2.553,2.4018
1/11/2023,2.3425,2.4425,2.4592,2.47,2.5476,2.3831
1/12/2023,2.4458,2.38,2.4024,2.4674,2.5713,2.336
1/13/2023,2.4325,2.3492,2.3625,2.404,2.615,2.4384
1/16/2023,2.3088,2.2958,2.344,2.4287,2.624,2.446
1/17/2023,2.33,2.2775,2.315,2.459,2.5913,2.477
1/18/2023,2.3187,2.24,2.3125,2.3625,2.6788,2.492
1/19/2023,2.2425,2.3092,2.285,2.3391,2.6403,2.504
1/20/2023,2.2758,2.309,2.3175,2.358,2.6445,2.522
1/23/2023,2.3575,2.2425,2.3017,2.3502,2.615,2.515
1/24/2023,2.335,2.2525,2.2683,2.379,2.6123,2.489
1/25/2023,2.2462,2.2425,2.27,2.2999,2.635,2.4535
1/26/2023,2.28,2.18,2.2533,2.2457,2.7085,2.4525
1/27/2023,2.265,2.2238,2.21,2.2,2.7674,2.4383
1/30/2023,2.3598,2.2829,2.2474,2.2825,2.835,2.437
1/31/2023,2.266,2.272,2.2842,2.336,2.8122,2.4635
2/1/2023,2.34,2.2404,2.286,2.323,2.6655,2.515
2/2/2023,2.2835,2.273,2.266,2.2,2.5916,2.5495
2/3/2023,2.322,2.27,2.29,2.1881,2.5402,2.5447
2/6/2023,2.3185,2.3162,2.295,2.1577,2.4913,2.545
2/7/2023,2.3925,2.291,2.3274,2.158,2.417,2.537
2/8/2023,2.4475,2.288,2.289,2.1808,2.5219,2.5333
2/9/2023,2.4,2.2755,2.2925,2.28,2.5095,2.565
2/10/2023,2.4575,2.3124,2.2865,2.31,2.461,2.5898
2/13/2023,2.44,2.318,2.3149,2.322,2.3211,2.5775
2/14/2023,2.495,2.37,2.3246,2.3299,2.3943,2.5775
2/15/2023,2.5411,2.4005,2.3549,2.3795,2.464,2.6372
2/16/2023,2.6788,2.36,2.38,2.368,2.5015,2.616
2/17/2023,2.5224,2.395,2.3575,2.3401,2.4751,2.626
2/20/2023,2.5513,2.3775,2.385,2.385,2.415,2.6019
2/21/2023,2.5786,2.425,2.3733,2.3393,2.486,2.592
2/22/2023,2.6248,2.4545,2.405,2.324,2.5325,2.586
2/23/2023,2.69,2.527,2.4215,2.324,2.5794,2.6402
2/24/2023,2.7515,2.443,2.468,2.395,2.577,2.685
2/27/2023,2.7463,2.4615,2.4262,2.404,2.59,2.7221
2/28/2023,2.8149,2.4849,2.438,2.397,2.5714,2.703
3/1/2023,3.2975,2.503,2.452,2.4135,2.5,2.595
3/2/2023,3.407,2.5505,2.46,2.39,2.4826,2.536
3/3/2023,3.503,2.59,2.4925,2.386,2.497,2.506
3/6/2023,3.4063,2.6,2.52,2.345,2.524,2.4987
3/7/2023,3.2875,2.6685,2.5304,2.353,2.53,2.4672
3/8/2023,3.192,2.885,2.57,2.386,2.5487,2.515
3/9/2023,3.2775,2.958,2.695,2.392,2.483,2.521
3/10/2023,3.2375,3.038,2.7621,2.4,2.4815,2.4741
3/13/2023,3.1225,2.939,2.812,2.376,2.5192,2.35
3/14/2023,3.1664,2.795,2.7375,2.4024,2.5575,2.419
3/15/2023,2.998,2.683,2.6299,2.4198,2.55,2.488
3/16/2023,2.97,2.7499,2.5399,2.399,2.5511,2.498
3/17/2023,2.7649,2.703,2.5875,2.391,2.5245,2.5049
3/20/2023,2.76,2.63,2.545,2.38,2.54,2.47
3/21/2023,2.865,2.683,2.4975,2.3826,2.5487,2.505
3/22/2023,2.9786,2.5565,2.5592,2.3979,2.489,2.551
3/23/2023,2.9599,2.51,2.4242,2.445,2.506,2.5707
3/24/2023,2.881,2.4,2.42,2.4747,2.508,2.577
3/27/2023,2.8975,2.3935,2.35,2.474,2.46,2.579
3/28/2023,2.9675,2.4875,2.335,2.4575,2.4805,2.544
3/29/2023,2.985,2.54,2.42,2.437,2.426,2.502
3/30/2023,3.038,2.529,2.46,2.41,2.404,2.489
3/31/2023,3.025,2.4685,2.448,2.3644,2.389,2.501
4/3/2023,2.8362,2.4925,2.4035,2.321,2.437,2.5172
4/4/2023,2.832,2.549,2.423,2.3149,2.475,2.531
4/5/2023,2.7662,2.565,2.4555,2.2694,2.4645,2.551
4/6/2023,2.7649,2.6215,2.4837,2.235,2.383,2.5387
4/7/2023,2.76,2.61,2.5255,2.223,2.361,2.546
4/10/2023,2.7625,2.53,2.446,2.209,2.3615,2.556
4/11/2023,2.7925,2.508,2.4775,2.211,2.3809,2.564
4/12/2023,2.8375,2.4749,2.458,2.2835,2.363,2.552
4/13/2023,2.8625,2.462,2.43,2.304,2.3913,2.549
4/14/2023,2.8925,2.46,2.4249,2.392,2.417,2.531
4/17/2023,2.9225,2.46,2.4213,2.4026,2.4318,2.5485
4/18/2023,2.908,2.492,2.4213,2.407,2.443,2.542
4/19/2023,2.935,2.5201,2.45,2.445,2.4748,2.5105
4/20/2023,2.9125,2.5325,2.48,2.441,2.4505,2.542
4/21/2023,2.9295,2.564,2.49,2.4671,2.436,2.533
4/24/2023,2.9513,2.593,2.515,2.464,2.4501,2.4726
4/25/2023,2.9125,2.57,2.538,2.4099,2.4252,2.522
4/26/2023,2.8875,2.576,2.52,2.3925,2.3892,2.473
4/27/2023,2.8175,2.5505,2.5213,2.423,2.406,2.477
4/28/2023,2.7575,2.565,2.4955,2.445,2.454,2.477
5/2/2023,2.5025,2.5805,2.51,2.422,2.4802,2.505
5/3/2023,2.415,2.5425,2.5205,2.421,2.46,2.5246
5/4/2023,2.3375,2.538,2.488,2.414,2.475,2.5163
5/5/2023,2.433,2.517,2.485,2.4849,2.454,2.468
5/8/2023,2.4825,2.49,2.4925,2.465,2.4445,2.4595
5/9/2023,2.5238,2.378,2.475,2.443,2.421,2.467
5/10/2023,2.53,2.3012,2.403,2.4187,2.428,2.481
5/11/2023,2.514,2.2725,2.345,2.438,2.4544,2.4769
5/12/2023,2.4775,2.3417,2.3342,2.43,2.4725,2.498
5/15/2023,2.507,2.377,2.3813,2.436,2.4852,2.5105
5/16/2023,2.517,2.4038,2.405,2.46,2.47,2.5079
5/17/2023,2.5424,2.378,2.425,2.469,2.4795,2.5145
5/18/2023,2.5725,2.363,2.413,2.456,2.502,2.547
5/19/2023,2.543,2.327,2.398,2.475,2.465,2.527
