Date,SFR1 ,SFR2 ,SFR3 ,SFR4 ,SFR5 ,SFR6 ,SFR7 ,SFR8 ,SFR9 ,SFR10 ,SFR11 ,SFR12 ,SFR13 ,SFR14 ,SFR15 ,SFR16 ,SFR17 ,SFR18 
7/19/2019,97.7,98.06,98.25,98.425,98.52,98.585,98.615,98.62,98.6,98.58,98.565,98.56,98.555,98.55,98.535,98.53,98.525,98.52
7/22/2019,97.695,98.055,98.245,98.43,98.53,98.6,98.63,98.64,98.62,98.6,98.585,98.58,98.575,98.57,98.555,98.55,98.545,98.54
7/23/2019,97.685,98.03,98.22,98.4,98.5,98.57,98.6,98.61,98.59,98.57,98.555,98.55,98.545,98.54,98.525,98.52,98.515,98.51
7/24/2019,97.6875,98.03,98.22,98.4,98.505,98.575,98.605,98.615,98.595,98.575,98.56,98.555,98.55,98.545,98.53,98.525,98.52,98.515
7/25/2019,97.68,98.015,98.195,98.375,98.475,98.545,98.58,98.59,98.57,98.55,98.535,98.53,98.525,98.52,98.505,98.5,98.495,98.49
7/26/2019,97.675,97.99,98.165,98.345,98.44,98.51,98.545,98.56,98.545,98.525,98.51,98.505,98.5,98.495,98.48,98.475,98.47,98.465
7/29/2019,97.6925,98.015,98.18,98.36,98.455,98.525,98.56,98.575,98.56,98.545,98.53,98.525,98.52,98.515,98.5,98.495,98.49,98.485
7/30/2019,97.6825,98.005,98.17,98.35,98.445,98.515,98.55,98.565,98.55,98.535,98.52,98.515,98.51,98.505,98.49,98.485,98.48,98.475
7/31/2019,97.66,97.955,98.11,98.285,98.375,98.445,98.485,98.505,98.5,98.49,98.475,98.505,98.5,98.495,98.48,98.475,98.47,98.465
8/1/2019,97.68,98.065,98.28,98.445,98.55,98.63,98.675,98.695,98.69,98.68,98.665,98.695,98.69,98.685,98.67,98.665,98.66,98.655
8/2/2019,97.685,98.1,98.3,98.465,98.57,98.65,98.695,98.715,98.71,98.7,98.685,98.715,98.71,98.705,98.69,98.685,98.68,98.675
8/5/2019,97.695,98.22,98.475,98.665,98.79,98.87,98.915,98.935,98.925,98.915,98.9,98.93,98.925,98.92,98.905,98.9,98.895,98.89
8/6/2019,97.6825,98.185,98.43,98.625,98.735,98.81,98.85,98.87,98.86,98.85,98.835,98.865,98.86,98.855,98.84,98.835,98.83,98.825
8/7/2019,97.705,98.265,98.53,98.715,98.815,98.89,98.93,98.955,98.95,98.945,98.93,98.96,98.955,98.95,98.935,98.93,98.925,98.92
8/8/2019,97.69,98.2,98.46,98.64,98.735,98.815,98.855,98.88,98.875,98.87,98.855,98.885,98.88,98.875,98.86,98.855,98.85,98.845
8/9/2019,97.6925,98.205,98.455,98.62,98.7,98.77,98.81,98.835,98.83,98.825,98.81,98.84,98.835,98.83,98.815,98.81,98.805,98.8
8/12/2019,97.7,98.245,98.51,98.68,98.77,98.84,98.88,98.91,98.91,98.905,98.89,98.92,98.915,98.91,98.895,98.89,98.885,98.88
8/13/2019,97.6925,98.175,98.425,98.585,98.665,98.735,98.775,98.805,98.805,98.8,98.785,98.815,98.81,98.805,98.79,98.785,98.78,98.775
8/14/2019,97.7,98.225,98.5,98.665,98.75,98.82,98.86,98.89,98.89,98.885,98.87,98.9,98.895,98.89,98.875,98.87,98.865,98.86
8/15/2019,97.705,98.26,98.56,98.735,98.825,98.895,98.935,98.965,98.96,98.955,98.94,98.97,98.965,98.96,98.945,98.94,98.935,98.93
8/16/2019,97.7,98.255,98.565,98.74,98.835,98.905,98.94,98.97,98.965,98.96,98.945,98.975,98.97,98.965,98.95,98.945,98.94,98.935
8/19/2019,97.6925,98.2075,98.505,98.685,98.775,98.845,98.88,98.91,98.905,98.9,98.885,98.915,98.91,98.905,98.89,98.885,98.88,98.875
8/20/2019,97.7,98.215,98.53,98.71,98.805,98.88,98.92,98.95,98.945,98.94,98.925,98.955,98.95,98.945,98.93,98.925,98.92,98.915
8/21/2019,97.7,98.18,98.48,98.66,98.755,98.835,98.875,98.91,98.91,98.905,98.89,98.92,98.915,98.91,98.895,98.89,98.885,98.88
8/22/2019,97.6975,98.1525,98.44,98.615,98.71,98.795,98.84,98.875,98.88,98.875,98.86,98.89,98.885,98.88,98.865,98.86,98.855,98.85
8/23/2019,97.7125,98.2075,98.52,98.705,98.805,98.89,98.94,98.98,98.985,98.98,98.965,98.995,98.99,98.985,98.97,98.965,98.96,98.955
8/26/2019,97.7075,98.1625,98.47,98.67,98.775,98.86,98.91,98.95,98.96,98.955,98.94,98.97,98.965,98.96,98.945,98.94,98.935,98.93
8/27/2019,97.7125,98.1675,98.475,98.68,98.795,98.885,98.94,98.99,99.005,99,98.985,99.015,99.01,99.005,98.99,98.985,98.98,98.975
8/28/2019,97.7075,98.1625,98.47,98.69,98.815,98.915,98.975,99.03,99.05,99.045,99.03,99.06,99.055,99.05,99.035,99.03,99.025,99.02
8/29/2019,97.71,98.155,98.43,98.64,98.765,98.87,98.93,98.99,99.01,99.005,98.99,99.02,99.015,99.01,98.995,98.99,98.985,98.98
8/30/2019,97.7125,98.1575,98.445,98.66,98.79,98.895,98.955,99.015,99.035,99.03,99.015,99.045,99.04,99.035,99.02,99.015,99.01,99.005
9/3/2019,97.7075,98.1775,98.495,98.725,98.86,98.97,99.035,99.095,99.115,99.11,99.095,99.125,99.12,99.115,99.1,99.095,99.09,99.085
9/4/2019,97.71,98.2,98.535,98.765,98.9,99.01,99.075,99.135,99.155,99.15,99.135,99.165,99.16,99.155,99.14,99.135,99.13,99.125
9/5/2019,97.705,98.1425,98.455,98.685,98.805,98.895,98.95,99.005,99.025,99.02,99.005,99.035,99.03,99.025,99.01,99.005,99,98.995
9/6/2019,97.705,98.1425,98.46,98.685,98.805,98.895,98.945,99,99.02,99.015,99,99.03,99.025,99.02,99.005,99,98.995,98.99
9/9/2019,97.7075,98.1425,98.44,98.635,98.745,98.835,98.88,98.93,98.945,98.94,98.925,98.955,98.95,98.945,98.93,98.925,98.92,98.915
9/10/2019,97.7075,98.13,98.4,98.565,98.655,98.73,98.77,98.825,98.84,98.84,98.825,98.855,98.85,98.845,98.83,98.825,98.82,98.815
9/11/2019,97.7075,98.125,98.395,98.56,98.645,98.715,98.75,98.8,98.815,98.815,98.8,98.83,98.825,98.82,98.805,98.8,98.795,98.79
9/12/2019,97.7075,98.1025,98.355,98.505,98.57,98.635,98.665,98.715,98.73,98.73,98.715,98.745,98.74,98.735,98.72,98.715,98.71,98.705
9/13/2019,97.7075,98.08,98.295,98.44,98.5,98.555,98.585,98.625,98.635,98.635,98.62,98.65,98.645,98.64,98.625,98.62,98.615,98.61
9/16/2019,97.7,98.0675,98.325,98.475,98.55,98.615,98.645,98.685,98.695,98.695,98.68,98.71,98.705,98.7,98.685,98.68,98.675,98.67
9/17/2019,97.6825,98.06,98.34,98.5,98.575,98.645,98.685,98.725,98.735,98.735,98.72,98.75,98.745,98.74,98.725,98.72,98.715,98.71
9/18/2019,98.04,98.32,98.485,98.555,98.63,98.675,98.715,98.73,98.73,98.715,98.745,98.74,98.735,98.72,98.715,98.71,98.705,98.7
9/19/2019,98.0075,98.325,98.49,98.575,98.65,98.7,98.75,98.765,98.765,98.75,98.78,98.775,98.77,98.755,98.75,98.745,98.74,98.735
9/20/2019,98.1125,98.335,98.48,98.56,98.635,98.69,98.735,98.75,98.75,98.735,98.765,98.76,98.755,98.74,98.735,98.73,98.725,98.72
9/23/2019,98.12,98.36,98.505,98.585,98.665,98.725,98.77,98.79,98.79,98.775,98.805,98.8,98.795,98.78,98.775,98.77,98.765,98.76
9/24/2019,98.115,98.415,98.58,98.675,98.76,98.82,98.865,98.885,98.885,98.87,98.9,98.895,98.89,98.875,98.87,98.865,98.86,98.855
9/25/2019,98.095,98.375,98.52,98.6,98.675,98.73,98.77,98.785,98.785,98.77,98.8,98.795,98.79,98.775,98.77,98.765,98.76,98.755
