Date,ED1 ,ED2 ,ED3 ,ED4 ,ED5 ,ED6 ,ED7 ,ED8 ,ED9 ,ED10 ,ED11 ,ED12 ,ED13 ,ED14 ,ED15 ,ED16 ,ED17 ,ED18 
9/13/2010,99.7078,99.585,99.515,99.415,99.275,99.1,98.915,98.73,98.555,98.37,98.205,98.02,97.835,97.645,97.485,97.315,97.145,96.975
9/14/2010,99.6,99.535,99.445,99.325,99.175,99.005,98.83,98.66,98.475,98.31,98.12,97.935,97.745,97.585,97.415,97.25,97.075,96.935
9/15/2010,99.6,99.535,99.445,99.33,99.175,99.005,98.825,98.65,98.46,98.29,98.095,97.9,97.705,97.535,97.355,97.18,97,96.85
9/16/2010,99.605,99.54,99.45,99.335,99.18,99.01,98.825,98.65,98.45,98.27,98.065,97.865,97.66,97.48,97.29,97.105,96.915,96.76
9/17/2010,99.59,99.525,99.435,99.325,99.18,99.01,98.83,98.655,98.455,98.275,98.07,97.87,97.665,97.485,97.295,97.11,96.92,96.765
9/20/2010,99.605,99.53,99.445,99.34,99.195,99.03,98.85,98.675,98.475,98.295,98.095,97.895,97.695,97.52,97.335,97.155,96.97,96.815
9/21/2010,99.635,99.58,99.51,99.415,99.28,99.13,98.965,98.8,98.61,98.435,98.24,98.045,97.845,97.67,97.485,97.305,97.115,96.96
9/22/2010,99.635,99.58,99.505,99.41,99.275,99.115,98.945,98.78,98.595,98.43,98.24,98.055,97.865,97.695,97.515,97.34,97.155,97.005
9/23/2010,99.63,99.575,99.505,99.415,99.285,99.13,98.965,98.8,98.61,98.445,98.25,98.055,97.855,97.68,97.49,97.31,97.12,96.965
9/24/2010,99.625,99.565,99.49,99.395,99.265,99.11,98.94,98.775,98.585,98.415,98.22,98.025,97.82,97.64,97.445,97.255,97.06,96.9
9/27/2010,99.63,99.575,99.5,99.41,99.285,99.145,98.99,98.84,98.665,98.51,98.325,98.14,97.945,97.77,97.575,97.385,97.19,97.03
9/28/2010,99.63,99.575,99.51,99.425,99.315,99.185,99.045,98.91,98.75,98.6,98.42,98.24,98.05,97.875,97.68,97.485,97.285,97.12
9/29/2010,99.64,99.585,99.51,99.42,99.3,99.165,99.02,98.875,98.71,98.55,98.365,98.175,97.975,97.795,97.6,97.4,97.195,97.03
9/30/2010,99.64,99.59,99.515,99.42,99.3,99.165,99.015,98.865,98.69,98.525,98.335,98.145,97.945,97.765,97.565,97.365,97.16,96.995
10/1/2010,99.63,99.565,99.49,99.4,99.285,99.155,99.005,98.855,98.675,98.51,98.32,98.13,97.93,97.755,97.56,97.36,97.155,96.99
10/4/2010,99.635,99.575,99.51,99.425,99.315,99.195,99.055,98.915,98.74,98.575,98.38,98.19,97.99,97.815,97.62,97.42,97.215,97.05
10/5/2010,99.65,99.595,99.535,99.45,99.335,99.205,99.06,98.915,98.74,98.575,98.38,98.19,97.99,97.81,97.615,97.415,97.21,97.04
10/6/2010,99.665,99.615,99.56,99.475,99.36,99.235,99.095,98.95,98.78,98.615,98.425,98.235,98.04,97.865,97.675,97.475,97.27,97.105
10/7/2010,99.67,99.63,99.58,99.5,99.395,99.275,99.14,99,98.83,98.67,98.48,98.295,98.1,97.92,97.725,97.525,97.32,97.15
10/8/2010,99.675,99.64,99.595,99.52,99.425,99.315,99.195,99.065,98.905,98.75,98.565,98.375,98.175,97.995,97.79,97.58,97.365,97.19
10/11/2010,99.675,99.64,99.59,99.515,99.42,99.31,99.185,99.055,98.895,98.74,98.555,98.37,98.175,97.995,97.795,97.585,97.37,97.195
10/12/2010,99.675,99.635,99.585,99.51,99.41,99.295,99.17,99.04,98.88,98.725,98.54,98.355,98.16,97.98,97.78,97.575,97.36,97.185
10/13/2010,99.675,99.64,99.595,99.52,99.425,99.32,99.195,99.065,98.905,98.75,98.565,98.38,98.18,98,97.8,97.59,97.375,97.2
10/14/2010,99.655,99.61,99.56,99.49,99.395,99.285,99.155,99.02,98.855,98.695,98.505,98.315,98.11,97.925,97.72,97.51,97.295,97.12
10/15/2010,99.65,99.605,99.56,99.49,99.4,99.295,99.165,99.03,98.865,98.7,98.51,98.315,98.105,97.915,97.705,97.49,97.27,97.085
10/18/2010,99.635,99.575,99.535,99.475,99.4,99.31,99.195,99.075,98.925,98.775,98.6,98.415,98.215,98.03,97.825,97.615,97.395,97.21
10/19/2010,99.63,99.57,99.53,99.48,99.415,99.335,99.235,99.125,98.98,98.835,98.66,98.475,98.275,98.085,97.875,97.655,97.43,97.235
10/20/2010,99.645,99.6,99.565,99.515,99.445,99.365,99.27,99.16,99.02,98.87,98.69,98.495,98.285,98.09,97.87,97.65,97.425,97.23
10/21/2010,99.655,99.605,99.56,99.5,99.43,99.345,99.245,99.135,98.995,98.84,98.655,98.46,98.24,98.035,97.81,97.585,97.355,97.16
10/22/2010,99.66,99.61,99.565,99.5,99.42,99.33,99.22,99.1,98.955,98.8,98.61,98.41,98.19,97.98,97.755,97.53,97.3,97.1
10/25/2010,99.665,99.625,99.585,99.52,99.435,99.335,99.22,99.095,98.945,98.78,98.585,98.38,98.155,97.945,97.715,97.49,97.26,97.06
10/26/2010,99.66,99.605,99.55,99.475,99.39,99.29,99.17,99.035,98.87,98.695,98.485,98.27,98.04,97.825,97.595,97.37,97.145,96.95
10/27/2010,99.66,99.605,99.54,99.455,99.365,99.26,99.14,99,98.825,98.635,98.415,98.185,97.945,97.72,97.485,97.255,97.03,96.835
10/28/2010,99.67,99.635,99.595,99.53,99.445,99.355,99.24,99.105,98.935,98.75,98.535,98.305,98.065,97.835,97.595,97.36,97.125,96.93
10/29/2010,99.675,99.635,99.6,99.54,99.465,99.38,99.275,99.155,98.995,98.82,98.61,98.385,98.14,97.91,97.665,97.425,97.19,96.99
11/1/2010,99.675,99.62,99.58,99.53,99.47,99.4,99.3,99.18,99.02,98.84,98.63,98.405,98.165,97.935,97.69,97.45,97.215,97.01
11/2/2010,99.68,99.62,99.575,99.52,99.46,99.39,99.29,99.165,99,98.82,98.61,98.39,98.15,97.925,97.685,97.455,97.225,97.025
11/3/2010,99.685,99.635,99.6,99.545,99.485,99.41,99.31,99.185,99.02,98.84,98.63,98.415,98.18,97.96,97.72,97.485,97.255,97.055
11/4/2010,99.685,99.635,99.605,99.56,99.505,99.44,99.355,99.25,99.105,98.945,98.76,98.565,98.35,98.145,97.915,97.68,97.445,97.24
11/5/2010,99.67,99.59,99.54,99.49,99.435,99.37,99.285,99.18,99.04,98.885,98.705,98.515,98.305,98.105,97.88,97.65,97.42,97.215
11/8/2010,99.66,99.565,99.485,99.42,99.36,99.295,99.21,99.11,98.97,98.82,98.64,98.455,98.255,98.065,97.85,97.625,97.4,97.2
11/9/2010,99.66,99.57,99.47,99.375,99.28,99.18,99.07,98.95,98.795,98.635,98.455,98.27,98.065,97.87,97.65,97.425,97.205,97.01
11/10/2010,99.66,99.56,99.46,99.37,99.275,99.18,99.07,98.95,98.8,98.65,98.48,98.3,98.105,97.91,97.69,97.47,97.25,97.055
11/11/2010,99.645,99.515,99.39,99.275,99.16,99.045,98.925,98.8,98.65,98.505,98.34,98.17,97.975,97.785,97.58,97.365,97.155,96.97
11/12/2010,99.665,99.555,99.44,99.325,99.195,99.065,98.93,98.79,98.62,98.465,98.295,98.12,97.925,97.735,97.525,97.315,97.11,96.925
11/15/2010,99.6775,99.585,99.465,99.34,99.195,99.045,98.885,98.72,98.525,98.345,98.15,97.95,97.735,97.53,97.31,97.095,96.88,96.69
11/16/2010,99.675,99.58,99.465,99.35,99.22,99.085,98.935,98.78,98.59,98.405,98.2,97.985,97.76,97.545,97.315,97.09,96.87,96.68
11/17/2010,99.6825,99.61,99.51,99.395,99.265,99.13,98.98,98.82,98.63,98.45,98.24,98.025,97.795,97.575,97.34,97.11,96.885,96.685
11/18/2010,99.6875,99.615,99.52,99.405,99.265,99.11,98.945,98.775,98.585,98.41,98.21,98.005,97.775,97.555,97.32,97.085,96.85,96.645
11/19/2010,99.6875,99.605,99.51,99.405,99.27,99.115,98.95,98.775,98.575,98.39,98.18,97.96,97.725,97.505,97.27,97.04,96.81,96.615
11/22/2010,99.6875,99.595,99.5,99.405,99.3,99.18,99.05,98.91,98.74,98.565,98.355,98.13,97.89,97.66,97.415,97.175,96.935,96.73
11/23/2010,99.68,99.575,99.49,99.415,99.335,99.235,99.115,98.985,98.82,98.645,98.435,98.205,97.955,97.72,97.47,97.225,96.985,96.78
11/24/2010,99.64,99.495,99.405,99.315,99.2,99.07,98.93,98.785,98.615,98.44,98.24,98.02,97.775,97.54,97.285,97.04,96.795,96.585
11/26/2010,99.6175,99.455,99.365,99.285,99.175,99.045,98.905,98.76,98.595,98.425,98.235,98.025,97.79,97.565,97.32,97.08,96.84,96.635
11/29/2010,99.64,99.46,99.375,99.295,99.185,99.06,98.925,98.785,98.62,98.455,98.26,98.055,97.825,97.605,97.365,97.13,96.895,96.69
11/30/2010,99.6225,99.425,99.355,99.295,99.215,99.115,99,98.865,98.695,98.52,98.315,98.1,97.86,97.635,97.39,97.15,96.91,96.705
12/1/2010,99.6425,99.465,99.38,99.295,99.18,99.035,98.87,98.7,98.505,98.315,98.105,97.885,97.64,97.41,97.165,96.925,96.685,96.48
12/2/2010,99.665,99.505,99.405,99.305,99.175,99.02,98.845,98.66,98.455,98.255,98.035,97.8,97.545,97.305,97.055,96.81,96.565,96.36
12/3/2010,99.6725,99.555,99.475,99.395,99.285,99.14,98.965,98.78,98.565,98.35,98.115,97.865,97.6,97.345,97.075,96.815,96.56,96.355
12/6/2010,99.68,99.565,99.495,99.435,99.35,99.24,99.09,98.92,98.715,98.5,98.265,98.015,97.745,97.485,97.215,96.95,96.69,96.475
12/7/2010,99.685,99.56,99.445,99.345,99.22,99.07,98.89,98.695,98.48,98.26,98.015,97.76,97.485,97.22,96.94,96.67,96.405,96.185
12/8/2010,99.6875,99.545,99.405,99.285,99.14,98.97,98.765,98.555,98.325,98.09,97.84,97.595,97.34,97.1,96.85,96.605,96.36,96.155
12/9/2010,99.6925,99.575,99.44,99.315,99.16,98.98,98.77,98.55,98.31,98.07,97.82,97.57,97.31,97.07,96.825,96.59,96.355,96.155
12/10/2010,99.695,99.565,99.415,99.275,99.115,98.935,98.715,98.49,98.245,97.995,97.735,97.475,97.205,96.955,96.7,96.46,96.225,96.03
12/13/2010,99.6984,99.585,99.45,99.32,99.165,98.985,98.765,98.54,98.29,98.04,97.78,97.525,97.26,97.02,96.775,96.54,96.31,96.115
12/14/2010,99.585,99.44,99.29,99.11,98.91,98.675,98.43,98.165,97.895,97.61,97.335,97.05,96.79,96.53,96.28,96.04,95.84,95.655
12/15/2010,99.53,99.38,99.23,99.05,98.845,98.6,98.35,98.075,97.8,97.515,97.24,96.955,96.7,96.44,96.19,95.95,95.745,95.55
12/16/2010,99.57,99.43,99.27,99.085,98.875,98.625,98.37,98.1,97.825,97.54,97.265,96.98,96.73,96.47,96.225,95.985,95.78,95.59
12/17/2010,99.58,99.47,99.335,99.16,98.965,98.73,98.49,98.23,97.965,97.69,97.425,97.155,96.92,96.68,96.45,96.22,96.025,95.845
12/20/2010,99.58,99.47,99.335,99.17,98.98,98.75,98.515,98.265,98.01,97.74,97.48,97.21,96.97,96.725,96.49,96.25,96.05,95.865
12/21/2010,99.59,99.485,99.355,99.185,98.99,98.75,98.51,98.255,98,97.74,97.485,97.22,96.985,96.74,96.505,96.27,96.07,95.885
12/22/2010,99.59,99.485,99.34,99.15,98.93,98.675,98.425,98.17,97.915,97.655,97.405,97.15,96.92,96.685,96.455,96.225,96.03,95.85
12/23/2010,99.59,99.465,99.305,99.1,98.87,98.605,98.345,98.08,97.825,97.565,97.315,97.06,96.84,96.61,96.385,96.16,95.97,95.795
12/27/2010,99.59,99.485,99.325,99.115,98.875,98.605,98.345,98.08,97.825,97.57,97.325,97.08,96.865,96.64,96.42,96.2,96.025,95.855
12/28/2010,99.595,99.475,99.3,99.075,98.82,98.535,98.26,97.985,97.72,97.455,97.2,96.945,96.725,96.495,96.27,96.05,95.865,95.69
12/29/2010,99.615,99.53,99.4,99.21,98.985,98.715,98.445,98.165,97.9,97.63,97.375,97.115,96.89,96.655,96.43,96.205,96.015,95.84
12/30/2010,99.625,99.535,99.4,99.21,98.98,98.705,98.425,98.135,97.86,97.58,97.32,97.06,96.835,96.605,96.385,96.165,95.98,95.805
12/31/2010,99.635,99.56,99.445,99.27,99.05,98.78,98.505,98.215,97.935,97.65,97.38,97.115,96.885,96.655,96.435,96.22,96.04,95.87
1/3/2011,99.635,99.56,99.445,99.27,99.05,98.78,98.5,98.21,97.93,97.64,97.37,97.1,96.87,96.64,96.42,96.205,96.025,95.86
1/4/2011,99.635,99.54,99.41,99.225,99,98.735,98.475,98.21,97.95,97.675,97.41,97.145,96.915,96.68,96.455,96.235,96.05,95.875
1/5/2011,99.63,99.495,99.325,99.1,98.84,98.55,98.27,97.995,97.735,97.465,97.21,96.955,96.73,96.5,96.275,96.055,95.87,95.695
1/6/2011,99.605,99.48,99.33,99.12,98.865,98.575,98.3,98.035,97.785,97.53,97.29,97.04,96.82,96.59,96.365,96.145,95.96,95.785
1/7/2011,99.6,99.5,99.385,99.21,98.985,98.72,98.455,98.195,97.95,97.695,97.45,97.195,96.97,96.735,96.505,96.28,96.09,95.91
1/10/2011,99.605,99.51,99.4,99.24,99.03,98.77,98.51,98.245,97.99,97.725,97.47,97.21,96.98,96.745,96.52,96.295,96.11,95.935
1/11/2011,99.615,99.515,99.395,99.23,99.02,98.76,98.5,98.235,97.975,97.705,97.445,97.18,96.95,96.715,96.485,96.26,96.075,95.9
1/12/2011,99.635,99.54,99.42,99.25,99.035,98.77,98.5,98.23,97.965,97.695,97.435,97.175,96.95,96.715,96.49,96.265,96.08,95.9
1/13/2011,99.645,99.555,99.445,99.28,99.07,98.81,98.545,98.28,98.025,97.76,97.51,97.255,97.035,96.805,96.58,96.355,96.17,95.99
1/14/2011,99.645,99.555,99.44,99.275,99.06,98.8,98.53,98.26,98,97.735,97.48,97.225,97,96.77,96.545,96.32,96.135,95.955
1/18/2011,99.65,99.565,99.445,99.28,99.065,98.8,98.53,98.26,98,97.735,97.475,97.21,96.975,96.735,96.5,96.27,96.075,95.885
1/19/2011,99.65,99.57,99.46,99.305,99.1,98.84,98.57,98.3,98.04,97.775,97.515,97.25,97.01,96.77,96.535,96.305,96.11,95.925
1/20/2011,99.65,99.555,99.42,99.235,99.005,98.73,98.455,98.18,97.92,97.65,97.39,97.12,96.87,96.62,96.375,96.135,95.935,95.745
1/21/2011,99.655,99.565,99.435,99.255,99.025,98.75,98.475,98.2,97.94,97.675,97.415,97.15,96.91,96.665,96.43,96.195,96,95.815
1/24/2011,99.655,99.575,99.45,99.27,99.035,98.755,98.475,98.2,97.935,97.67,97.415,97.15,96.91,96.665,96.425,96.19,95.995,95.81
1/25/2011,99.655,99.58,99.475,99.31,99.095,98.825,98.55,98.275,98.015,97.75,97.49,97.225,96.99,96.75,96.52,96.29,96.1,95.915
1/26/2011,99.655,99.575,99.465,99.3,99.075,98.795,98.51,98.225,97.955,97.68,97.415,97.145,96.9,96.65,96.415,96.18,95.985,95.795
1/27/2011,99.66,99.595,99.5,99.345,99.13,98.855,98.575,98.29,98.01,97.73,97.46,97.185,96.935,96.685,96.445,96.21,96.01,95.82
1/28/2011,99.655,99.585,99.495,99.355,99.155,98.895,98.62,98.34,98.07,97.795,97.525,97.255,97.005,96.755,96.515,96.28,96.08,95.89
1/31/2011,99.655,99.575,99.48,99.34,99.135,98.86,98.58,98.305,98.04,97.77,97.505,97.23,96.975,96.72,96.475,96.235,96.035,95.845
2/1/2011,99.655,99.575,99.465,99.31,99.085,98.795,98.495,98.205,97.935,97.665,97.4,97.135,96.89,96.64,96.405,96.17,95.975,95.785
2/2/2011,99.66,99.57,99.445,99.275,99.035,98.725,98.405,98.095,97.815,97.545,97.28,97.01,96.77,96.53,96.305,96.075,95.885,95.705
2/3/2011,99.66,99.575,99.45,99.265,99.005,98.675,98.335,98.01,97.72,97.445,97.18,96.91,96.67,96.43,96.205,95.98,95.795,95.62
2/4/2011,99.665,99.575,99.425,99.22,98.945,98.595,98.235,97.895,97.595,97.315,97.05,96.785,96.545,96.305,96.08,95.855,95.67,95.495
2/7/2011,99.665,99.58,99.43,99.22,98.935,98.585,98.225,97.885,97.58,97.295,97.035,96.775,96.54,96.305,96.085,95.86,95.675,95.495
2/8/2011,99.665,99.565,99.39,99.15,98.84,98.47,98.1,97.76,97.455,97.17,96.91,96.655,96.42,96.185,95.965,95.745,95.56,95.39
2/9/2011,99.67,99.58,99.43,99.205,98.91,98.555,98.2,97.86,97.55,97.26,96.985,96.715,96.47,96.23,96.01,95.79,95.61,95.44
2/10/2011,99.67,99.57,99.405,99.165,98.85,98.475,98.1,97.755,97.45,97.165,96.9,96.64,96.4,96.16,95.935,95.715,95.535,95.365
2/11/2011,99.67,99.57,99.4,99.155,98.84,98.47,98.105,97.765,97.465,97.19,96.93,96.675,96.445,96.215,96,95.79,95.615,95.45
2/14/2011,99.67,99.57,99.41,99.165,98.845,98.47,98.105,97.77,97.475,97.205,96.955,96.71,96.485,96.26,96.05,95.845,95.68,95.52
2/15/2011,99.67,99.57,99.42,99.18,98.86,98.49,98.13,97.8,97.515,97.245,96.995,96.75,96.525,96.295,96.08,95.87,95.7,95.535
2/16/2011,99.67,99.58,99.435,99.195,98.855,98.47,98.095,97.76,97.475,97.21,96.96,96.715,96.495,96.275,96.07,95.87,95.705,95.55
2/17/2011,99.675,99.6,99.485,99.275,98.96,98.58,98.21,97.88,97.595,97.325,97.075,96.825,96.6,96.375,96.165,95.955,95.775,95.605
2/18/2011,99.6675,99.6,99.495,99.3,98.995,98.615,98.24,97.91,97.62,97.345,97.085,96.83,96.595,96.36,96.14,95.925,95.745,95.575
2/22/2011,99.67,99.605,99.5,99.325,99.045,98.685,98.325,98.01,97.735,97.475,97.23,96.985,96.76,96.535,96.32,96.1,95.915,95.74
2/23/2011,99.675,99.61,99.52,99.345,99.055,98.685,98.315,97.985,97.7,97.43,97.175,96.93,96.705,96.48,96.265,96.045,95.86,95.685
2/24/2011,99.68,99.62,99.53,99.365,99.085,98.715,98.34,98.005,97.715,97.45,97.2,96.955,96.73,96.51,96.3,96.085,95.905,95.735
2/25/2011,99.68,99.625,99.54,99.37,99.095,98.735,98.36,98.02,97.735,97.465,97.22,96.975,96.75,96.53,96.32,96.105,95.925,95.755
2/28/2011,99.685,99.635,99.55,99.39,99.13,98.78,98.415,98.08,97.795,97.525,97.275,97.025,96.8,96.575,96.36,96.14,95.955,95.78
3/1/2011,99.685,99.645,99.565,99.42,99.165,98.815,98.45,98.12,97.83,97.555,97.295,97.04,96.805,96.575,96.355,96.13,95.935,95.755
3/2/2011,99.685,99.63,99.54,99.385,99.13,98.79,98.425,98.095,97.805,97.525,97.26,96.995,96.755,96.52,96.295,96.065,95.87,95.685
3/3/2011,99.685,99.62,99.505,99.305,99.005,98.635,98.255,97.915,97.62,97.34,97.08,96.83,96.6,96.37,96.15,95.925,95.735,95.555
3/4/2011,99.6875,99.64,99.55,99.395,99.135,98.79,98.42,98.08,97.785,97.5,97.23,96.97,96.735,96.5,96.28,96.055,95.865,95.685
3/7/2011,99.6875,99.64,99.545,99.385,99.135,98.79,98.42,98.08,97.785,97.5,97.235,96.985,96.755,96.525,96.305,96.08,95.89,95.71
3/8/2011,99.6875,99.635,99.535,99.37,99.115,98.765,98.39,98.045,97.755,97.475,97.215,96.965,96.74,96.515,96.295,96.07,95.88,95.7
3/9/2011,99.6875,99.635,99.545,99.395,99.155,98.825,98.465,98.13,97.84,97.56,97.3,97.05,96.825,96.6,96.38,96.155,95.965,95.78
3/10/2011,99.6875,99.635,99.555,99.42,99.2,98.885,98.54,98.215,97.935,97.665,97.41,97.165,96.94,96.71,96.49,96.26,96.065,95.875
3/11/2011,99.6875,99.64,99.555,99.43,99.23,98.935,98.595,98.27,97.985,97.71,97.45,97.2,96.97,96.735,96.51,96.28,96.08,95.89
3/14/2011,99.691,99.64,99.57,99.46,99.28,99,98.67,98.355,98.075,97.8,97.535,97.28,97.05,96.82,96.595,96.365,96.16,95.965
3/15/2011,99.63,99.565,99.455,99.265,98.98,98.655,98.345,98.075,97.8,97.54,97.29,97.06,96.83,96.605,96.375,96.17,95.98,95.8
3/16/2011,99.61,99.555,99.47,99.315,99.06,98.755,98.46,98.2,97.935,97.68,97.435,97.215,96.985,96.76,96.53,96.325,96.13,95.945
3/17/2011,99.62,99.56,99.46,99.285,99.015,98.695,98.395,98.135,97.88,97.635,97.39,97.17,96.945,96.725,96.5,96.3,96.11,95.93
3/18/2011,99.63,99.57,99.47,99.29,99.015,98.69,98.38,98.115,97.85,97.595,97.345,97.12,96.89,96.67,96.445,96.245,96.055,95.875
3/21/2011,99.625,99.555,99.445,99.25,98.955,98.615,98.29,98.01,97.74,97.485,97.24,97.015,96.79,96.57,96.345,96.15,95.96,95.785
3/22/2011,99.62,99.54,99.425,99.23,98.94,98.6,98.275,97.99,97.715,97.455,97.205,96.98,96.755,96.535,96.315,96.125,95.94,95.77
3/23/2011,99.62,99.53,99.41,99.215,98.93,98.6,98.28,98,97.725,97.465,97.215,96.99,96.765,96.545,96.32,96.13,95.945,95.775
3/24/2011,99.62,99.53,99.4,99.19,98.895,98.555,98.22,97.93,97.65,97.39,97.135,96.91,96.685,96.465,96.24,96.045,95.86,95.69
3/25/2011,99.62,99.505,99.355,99.125,98.81,98.46,98.125,97.84,97.565,97.305,97.055,96.835,96.61,96.395,96.18,96,95.825,95.665
3/28/2011,99.615,99.495,99.335,99.09,98.76,98.4,98.06,97.775,97.505,97.255,97.01,96.795,96.575,96.365,96.15,95.975,95.805,95.65
3/29/2011,99.615,99.495,99.33,99.065,98.715,98.34,97.99,97.705,97.44,97.195,96.955,96.74,96.525,96.32,96.11,95.935,95.77,95.62
3/30/2011,99.63,99.505,99.35,99.095,98.755,98.395,98.055,97.77,97.505,97.26,97.02,96.805,96.59,96.385,96.175,96.005,95.835,95.68
3/31/2011,99.64,99.54,99.395,99.145,98.795,98.41,98.05,97.755,97.485,97.235,96.995,96.78,96.565,96.36,96.145,95.97,95.8,95.645
4/1/2011,99.655,99.545,99.39,99.125,98.75,98.345,97.975,97.68,97.42,97.18,96.95,96.75,96.55,96.36,96.16,95.995,95.83,95.685
4/4/2011,99.68,99.585,99.43,99.17,98.805,98.41,98.04,97.745,97.48,97.235,97.005,96.805,96.605,96.41,96.205,96.04,95.875,95.725
4/5/2011,99.675,99.565,99.38,99.105,98.735,98.34,97.965,97.66,97.39,97.145,96.91,96.71,96.505,96.31,96.11,95.95,95.785,95.635
4/6/2011,99.68,99.57,99.375,99.09,98.71,98.31,97.935,97.63,97.355,97.1,96.86,96.65,96.445,96.25,96.05,95.89,95.725,95.575
4/7/2011,99.695,99.6,99.42,99.145,98.775,98.375,98,97.69,97.41,97.15,96.905,96.69,96.475,96.27,96.065,95.9,95.735,95.585
4/8/2011,99.705,99.61,99.415,99.125,98.75,98.355,97.985,97.675,97.395,97.14,96.9,96.685,96.47,96.265,96.055,95.89,95.725,95.575
4/11/2011,99.705,99.605,99.41,99.115,98.74,98.35,97.98,97.675,97.4,97.145,96.9,96.685,96.47,96.27,96.065,95.9,95.735,95.585
4/12/2011,99.705,99.625,99.46,99.205,98.86,98.475,98.105,97.795,97.515,97.26,97.015,96.8,96.585,96.385,96.175,96,95.83,95.675
4/13/2011,99.71,99.635,99.48,99.24,98.905,98.525,98.16,97.855,97.58,97.32,97.075,96.86,96.645,96.44,96.23,96.055,95.88,95.72
4/14/2011,99.705,99.615,99.455,99.21,98.87,98.485,98.115,97.815,97.545,97.29,97.045,96.83,96.61,96.4,96.19,96.015,95.84,95.685
4/15/2011,99.71,99.635,99.5,99.29,98.975,98.61,98.255,97.96,97.685,97.425,97.17,96.94,96.715,96.5,96.285,96.105,95.925,95.765
4/18/2011,99.7,99.63,99.515,99.335,99.05,98.705,98.36,98.075,97.805,97.54,97.28,97.045,96.815,96.6,96.38,96.195,96.015,95.85
4/19/2011,99.695,99.63,99.52,99.345,99.065,98.715,98.37,98.075,97.795,97.53,97.27,97.04,96.815,96.6,96.385,96.2,96.02,95.855
4/20/2011,99.7,99.63,99.52,99.34,99.05,98.69,98.33,98.02,97.735,97.465,97.2,96.97,96.745,96.53,96.315,96.135,95.955,95.795
4/21/2011,99.7,99.635,99.525,99.34,99.055,98.7,98.335,98.02,97.725,97.445,97.175,96.945,96.72,96.505,96.29,96.11,95.935,95.775
4/25/2011,99.695,99.63,99.525,99.355,99.09,98.75,98.39,98.08,97.79,97.51,97.24,97.005,96.78,96.565,96.35,96.175,96.005,95.85
4/26/2011,99.695,99.635,99.535,99.375,99.115,98.79,98.445,98.145,97.86,97.585,97.32,97.085,96.855,96.64,96.425,96.245,96.065,95.905
4/27/2011,99.695,99.635,99.53,99.36,99.1,98.77,98.43,98.13,97.85,97.575,97.305,97.07,96.84,96.62,96.4,96.215,96.035,95.87
4/28/2011,99.705,99.65,99.555,99.395,99.145,98.83,98.505,98.225,97.955,97.69,97.425,97.19,96.955,96.73,96.5,96.305,96.115,95.935
4/29/2011,99.705,99.645,99.54,99.385,99.14,98.835,98.52,98.245,97.98,97.715,97.45,97.22,96.99,96.765,96.54,96.345,96.155,95.975
5/2/2011,99.705,99.65,99.555,99.395,99.15,98.84,98.525,98.25,97.985,97.725,97.46,97.23,97,96.775,96.55,96.355,96.165,95.99
5/3/2011,99.715,99.655,99.55,99.395,99.15,98.845,98.53,98.255,97.99,97.73,97.47,97.245,97.02,96.8,96.58,96.395,96.21,96.04
5/4/2011,99.72,99.665,99.57,99.415,99.17,98.86,98.545,98.275,98.01,97.75,97.485,97.26,97.035,96.82,96.6,96.415,96.23,96.06
5/5/2011,99.73,99.67,99.57,99.42,99.175,98.875,98.57,98.305,98.055,97.805,97.55,97.33,97.11,96.895,96.68,96.495,96.31,96.14
5/6/2011,99.715,99.66,99.575,99.435,99.205,98.915,98.61,98.345,98.085,97.835,97.58,97.355,97.135,96.92,96.7,96.51,96.32,96.15
5/9/2011,99.72,99.67,99.59,99.455,99.235,98.95,98.65,98.38,98.12,97.865,97.61,97.39,97.17,96.96,96.745,96.56,96.37,96.2
5/10/2011,99.73,99.68,99.585,99.43,99.19,98.89,98.575,98.3,98.04,97.79,97.54,97.32,97.105,96.895,96.68,96.495,96.31,96.14
5/11/2011,99.735,99.685,99.595,99.455,99.225,98.935,98.63,98.365,98.105,97.85,97.595,97.375,97.155,96.94,96.725,96.535,96.345,96.17
5/12/2011,99.735,99.69,99.595,99.455,99.22,98.925,98.615,98.34,98.075,97.815,97.555,97.33,97.105,96.885,96.665,96.475,96.285,96.11
5/13/2011,99.735,99.675,99.58,99.445,99.225,98.945,98.645,98.38,98.12,97.86,97.6,97.37,97.145,96.925,96.7,96.505,96.315,96.14
5/16/2011,99.735,99.685,99.6,99.47,99.255,98.985,98.695,98.435,98.175,97.92,97.655,97.425,97.195,96.97,96.745,96.55,96.355,96.18
5/17/2011,99.735,99.685,99.595,99.465,99.255,98.99,98.71,98.46,98.205,97.955,97.695,97.47,97.245,97.025,96.8,96.605,96.41,96.23
5/18/2011,99.725,99.665,99.575,99.435,99.215,98.94,98.645,98.38,98.115,97.86,97.605,97.38,97.155,96.94,96.72,96.53,96.34,96.165
5/19/2011,99.73,99.68,99.6,99.475,99.265,98.99,98.695,98.425,98.155,97.895,97.63,97.395,97.165,96.945,96.72,96.525,96.335,96.16
5/20/2011,99.7275,99.675,99.6,99.48,99.275,99.01,98.72,98.46,98.2,97.94,97.675,97.44,97.205,96.98,96.755,96.56,96.365,96.185
5/23/2011,99.7225,99.655,99.585,99.47,99.265,99,98.715,98.46,98.205,97.95,97.685,97.45,97.22,97,96.775,96.585,96.395,96.22
